"gid","link_id","f_node","t_node","lanes","road_rank","road_type","road_no","road_name","road_use","multi_link","connect","max_spd","rest_veh","rest_w","rest_h","c-its","length","updatedate","remark","hist_type","histremark","geom","min_cost"
7440,"3010064100","3010020700","3010020900",1,"106","003","618",해수길,"0","0","0",30,"0",0,0,"0",29.0405464605,"20230519",,,,"MULTILINESTRING ((204181.4012000002 452657.5939000007, 204181.59700000007 452657.62450000085, 204210.4188000001 452658.71360000037))",3.4848657
7441,"3020544301","3020185301","3020152300",2,"103","000","1",천안대로,"0","0","0",60,"0",0,0,"0",219.253093321991,"20230519",,,,"MULTILINESTRING ((213124.8080000002 475026.8995999992, 213177.0530000003 474813.9620999992))",13.155186
7442,"3010307700","3010097100","3010097000",1,"107","003",-,양지말1길,"0","0","0",60,"0",0,0,"0",10.212706347456,"20230519",,,,"MULTILINESTRING ((216341.2781999996 468584.3248999994, 216337.0527999997 468593.6225000005))",0.6127624
7443,"3010094000","3010105100","3010106200",1,"107","000",-,석곡3길,"0","0","0",50,"0",0,0,"0",1466.12670254245,"20230519",,,,"MULTILINESTRING ((219794.3951000003 460113.13069999963, 219797.3923000004 460103.2140999995, 219798.3150000004 460099.3920000009, 219809.63289999962 460053.59530000016, 219810.6314000003 460042.12590000033, 219819.10479999986 460026.7810999993, 219856.64020000026 459990.4908000007, 219865.53129999992 459975.27779999934, 219872.15880000032 459968.95109999925, 219895.23849999998 459893.97089999914, 219900.23599999957 459884.64130000025, 219911.37870000023 459869.6127000004, 219954.0444 459827.4046, 219992.07959999982 459779.9530999996, 219993.51389999967 459771.49010000005, 219994.2684000004 459758.1860000007, 219990.0036000004 459722.89770000055, 219991.80570000038 459695.0314000007, 220002.05840000045 459653.6634999998, 220003.51539999992 459642.3688999992, 220000.1995000001 459616.04780000076, 219995.7204 459606.49870000035, 219955.33750000037 459547.7810999993, 219955.5242999997 459535.3905999996, 219957.78899999987 459523.02749999985, 219961.75050000008 459515.9575999994, 220022.28089999966 459427.58410000056, 220021.07919999957 459378.87959999964, 220012.46300000045 459345.69219999947, 220006.1791000003 459332.6031999998, 220000.41899999976 459320.49599999934, 219995.98419999983 459304.14279999956, 219993.3981999997 459284.8519000001, 219992.87880000006 459216.6677000001, 219990.58100000024 459197.38079999946, 219982.44049999956 459170.40520000085, 219970.49689999968 459143.0920000002, 219959.71609999985 459112.2739000004, 219960.6375000002 459093.90399999917, 219967.5906999996 459083.02520000003, 219974.2586000003 459073.40949999914, 219983.31689999998 459064.2832999993, 220005.19230000023 459048.2271999996, 220014.59119999968 459037.6105000004, 220028.73680000007 459015.4386, 220044.2764999997 458978.50569999963, 220062.17129999958 458920.84970000014, 220075.20409999974 458861.5349000003, 220089.43539999984 458832.24679999985, 220093.63049999997 458826.9276999999, 220107.65529999975 458817.8487999998, 220120.9561999999 458813.9294000007))",105.56112
7444,"3010162800","3010128200","3010128100",1,"107","003",-,봉항로,"0","0","0",60,"0",0,0,"0",85.462675529586,"20230519",,,,"MULTILINESTRING ((227402.60400000028 463230.8055000007, 227401.96439999994 463229.2670000009, 227401.95069999993 463229.2391999997, 227401.37210000027 463227.8259999994, 227401.34159999993 463227.74939999916, 227400.48919999972 463225.5826999992, 227400.45610000007 463225.4958999995, 227398.87349999975 463221.2913000006, 227398.84590000007 463221.2148000002, 227396.41500000004 463214.46880000085, 227396.40409999993 463214.43400000036, 227393.1551000001 463205.2440000009, 227393.1495000003 463205.2263999991, 227389.38669999968 463194.46729999967, 227389.36730000004 463194.4118000008, 227385.5806 463183.2605000008, 227381.76300000027 463172.1680999994, 227381.76300000027 463172.1645999998, 227378.00069999974 463161.2181000002, 227377.99789999984 463161.2075999994, 227374.2357999999 463150.1986999996))",5.1277604
7445,"3010075200","3010029300","3010029000",1,"107","000",-,신흥리2길,"0","0","0",30,"0",0,0,"0",53.270490013919,"20230519",,,,"MULTILINESTRING ((210563.81850000005 455590.1531000007, 210511.87829999998 455578.3225999996))",6.392459
7446,"3010349600","3010119300","3010119400",1,"105","003","57",위례성로,"0","0","0",60,"0",0,0,"0",23.008015385258,"20230519",,,,"MULTILINESTRING ((224161.67819999997 473483.38409999944, 224178.93929999974 473498.59669999965))",1.3804809
7447,"3020192200","3020043400","3020042600",2,"107","000",-,-,"0","0","0",40,"0",0,0,"0",55.891691022641,"20230519",도로명없음,,,"MULTILINESTRING ((210063.83750000037 468667.61360000074, 210021.90330000035 468676.6693999991, 210018.11959999986 468679.5957999993, 210017.2625000002 468681.2653999999, 210017.19620000012 468687.5957999993))",5.030252
7448,"2880030004","2880012803","3020024500",1,"105","000","70",연암율금로,"0","0","0",50,"0",0,0,"0",1208.37829061623,"20230519",,,,"MULTILINESTRING ((207888.26836995466 476518.4126032294, 207897.56659999955 476524.9025999997))",87.003235
7449,"3010080600","3010056200","3010055800",2,"101","000","25",논산천안고속도로,"0","0","1",50,"5",0,0,"0",99.927357769518,"20230519",,,,"MULTILINESTRING ((212564.89329999965 457926.8409000002, 212536.5647 457831.0131000001))",7.19477
7450,"3020117900","3010048000","3020105400",2,"107","000",-,차돌로,"0","0","0",50,"0",0,0,"0",161.035697927054,"20230519",,,,"MULTILINESTRING ((212018.35140000004 466870.8701000009, 211956.56560000032 466847.3708999995, 211869.63239999954 466809.23029999994))",11.59457
7451,"3020122400","3020067500","3020069100",1,"107","000",-,쌍용13길,"0","0","0",40,"0",0,0,"0",40.710402411558,"20230519",,,,"MULTILINESTRING ((210802.48359999992 466856.08999999985, 210842.6941999998 466849.73039999977))",3.6639361
7452,"3020390000","3020149600","3020152800",2,"107","000",-,삼성대로,"0","0","0",70,"0",0,0,"0",210.343579009565,"20230519",,,,"MULTILINESTRING ((212992.43479999993 471147.0173000004, 213202.76510000043 471144.6537999995))",10.81767
7453,"3010164300","3010132300","3010132400",1,"107","000",-,충절로,"0","0","0",60,"0",0,0,"0",57.294766399053,"20230519",,,,"MULTILINESTRING ((229012.54349999968 463252.9452999998, 229026.90079999994 463258.54429999925, 229036.63260000013 463264.50909999944, 229059.65469999984 463284.46920000017))",3.437686
7454,"3020511300","3020169700","3020170900",2,"103","000","34",삼사로,"0","0","0",80,"0",0,0,"0",280.018371277927,"20230519",,,,"MULTILINESTRING ((216908.30289999954 480175.07719999924, 216926.24930000026 480187.74459999986, 216967.99210000038 480213.26019999944, 217022.46320000011 480244.1037000008, 217054.08449999988 480260.8724000007, 217111.52269999962 480290.5460999999, 217141.9082000004 480304.74530000053, 217153.38800000027 480309.81299999915))",12.600826
7455,"3010100900","3010132800","2840016100",1,"107","000",-,매봉로,"0","0","0",40,"0",0,0,"0",292.409906900133,"20230519",,,,"MULTILINESTRING ((229485.8228000002 459644.52520000003, 229486.2106999997 459610.5281000007, 229490.3345999997 459549.20380000025, 229492.53689999972 459537.21240000054, 229496.94240000006 459524.65399999917, 229503.86070000008 459513.6802999992, 229525.0175999999 459487.61539999954, 229536.11620000005 459472.4430999998, 229559.80269999988 459441.27190000005, 229574.0811999999 459422.10950000025, 229599.03380000032 459393.1695000008, 229600.40070000011 459389.9118000008, 229600.55989999976 459388.6074999999))",26.31689
7456,"3010242800","3010074700","3010073700",2,"107","000",-,청수로,"0","0","0",30,"0",0,0,"0",63.815579864991,"20230519",,,,"MULTILINESTRING ((214070.43560000043 466137.69849999994, 214058.87550000008 466128.3467999995, 214033.80700000003 466086.3071999997))",7.65787
7457,"3020201000","3020105100","3020106800",1,"107","000",-,개목10길,"0","0","0",40,"0",0,0,"0",53.279658195907,"20230519",,,,"MULTILINESTRING ((211862.56769999955 468845.86480000056, 211914.82859999966 468835.4956))",4.7951694
7458,"3020209800","3020100600","3020098300",2,"107","000",-,백석로,"0","0","0",50,"0",0,0,"0",60.941484286567,"20230519",,,,"MULTILINESTRING ((211772.22020000033 468944.5131000001, 211772.19230000023 468944.5198999997, 211772.55769999977 468944.3886999991, 211716.26690000016 468966.6274999995))",4.387787
7459,"3020413700","3020166100","3020167600",1,"107","000",-,석문길,"0","0","0",50,"0",0,0,"0",488.374790933485,"20230519",,,,"MULTILINESTRING ((215759.13680000044 472562.0872000009, 215769.8986999998 472529.39460000023, 215773.83220000006 472520.6791999992, 215791.71939999983 472496.72699999996, 215814.01439999975 472476.0377999991, 215832.23890000023 472466.8281999994, 215848.41810000036 472459.13719999976, 215887.54389999993 472451.4134999998, 215899.38069999963 472446.6882000007, 215912.8320000004 472438.27979999967, 215929.9447999997 472410.4587999992, 215937.08050000016 472403.3509999998, 215950.78399999999 472397.62219999917, 215995.2558000004 472375.29199999943, 216030.41079999972 472359.4651999995, 216057.57039999962 472351.9174000006, 216089.1568 472347.75269999914, 216149.1370000001 472344.4653999992, 216159.13790000044 472339.3365000002))",35.162987
7460,"3020207700","3020153700","3020153200",2,"107","003",-,백석로,"0","0","0",50,"0",0,0,"0",47.210661078095,"20230519",,,,"MULTILINESTRING ((213281.5728000002 468908.8387000002, 213234.3666000003 468908.1897))",3.3991675
7461,"3010269100","3010047100","3010045300",1,"107","000",-,순천향6길,"0","0","0",30,"0",0,0,"0",74.432895979231,"20230519",,,,"MULTILINESTRING ((211967.15799999982 467117.6337000001, 211893.59559999965 467128.98399999924))",8.931948
7462,"3010111000","3010092200","3010092400",1,"107","003",-,학수소사길,"0","0","0",50,"0",0,0,"0",35.419585891203,"20230519",,,,"MULTILINESTRING ((215345.19539999962 460022.4525000006, 215354.3345999997 459988.23230000027))",2.5502102
7463,"3020254800","3020129300","3020124300",1,"107","000",-,서부18길,"0","0","0",60,"0",0,0,"0",119.435503556615,"20230519",,,,"MULTILINESTRING ((212421.3066999996 469532.8691000007, 212304.70249999966 469558.72059999965))",7.16613
7464,"3020058000","3020019400","3020032700",1,"107","000",-,불당33길,"0","0","0",40,"0",0,0,"0",83.813340641226,"20230519",,,,"MULTILINESTRING ((209583.36950000003 468005.4576999992, 209501.87179999985 468025.02300000004))",7.5432005
7465,"3020418800","3020065700","3020071900",1,"107","000",-,"2공단6길","0","0","0",50,"0",0,0,"0",181.224061782203,"20230519",,,,"MULTILINESTRING ((210762.83800000045 472986.8351000007, 210944.0563000003 472988.28020000085))",13.048133
7466,"3020447500","3020160600","3020159300",2,"107","000",-,봉주로,"0","0","0",50,"0",0,0,"0",137.445163191718,"20230519",,,,"MULTILINESTRING ((213861.51960000023 475440.06530000083, 213725.2478 475422.1440999992))",9.896051
7467,"3010274000","3010067500","3010066500",2,"107","000",-,중앙로,"0","0","0",30,"0",0,0,"0",249.233775173712,"20230519",,,,"MULTILINESTRING ((213634.0811999999 467222.20910000056, 213621.86510000005 467298.5019000005, 213594.55590000004 467468.2887999993))",29.908052
7468,"3010039600","3010009100","3010126700",1,"107","000",-,장산동길,"0","0","0",60,"0",0,0,"0",1440.11651785667,"20230519",,,,"MULTILINESTRING ((226638.5245000003 460237.1565000005, 226638.49679999985 460246.03869999945, 226649.3247999996 460337.19999999925, 226654.77579999994 460376.9315000009, 226659.12739999965 460409.21580000035, 226661.23209999967 460421.6517999992, 226669.97580000013 460449.1059000008, 226698.70129999984 460550.04580000043, 226729.62640000042 460654.61950000003, 226790.36400000006 460864.7185999993, 226840.06170000043 461034.0884000007, 226909.62449999992 461273.7870000005, 226970.37579999957 461477.42200000025, 226994.7860000003 461563.0039000008, 227003.83540000021 461627.39910000004))",86.40699
7469,"3020295400","3020120100","3020120400",1,"107","000",-,원두정3길,"0","0","0",60,"0",0,0,"0",48.577134447716,"20230519",,,,"MULTILINESTRING ((212231.2558000004 470188.6532000005, 212235.60709999967 470219.4182999991, 212237.7564000003 470236.79169999994))",2.914628
7470,"3020332800","3020084100","3020091500",2,"107","000",-,두정로,"0","0","0",40,"0",0,0,"0",191.82405309487,"20230519",,,,"MULTILINESTRING ((211367.7927000001 470591.19439999945, 211559.46140000038 470583.47580000013))",17.264164
7471,"3020333400","3020084100","3020087100",2,"107","000",-,노태산로,"0","0","0",40,"0",0,0,"0",189.05959300087,"20230519",,,,"MULTILINESTRING ((211373.30260000005 470596.2991000004, 211376.07689999975 470611.17500000075, 211442.21210000012 470772.0376999993))",17.015364
7472,"3020382300","3020110700","3020107200",1,"107","000",-,부성8길,"0","0","0",40,"0",0,0,"0",57.034988846148,"20230519",,,,"MULTILINESTRING ((211984.46700000018 471035.45329999924, 211927.45820000023 471037.1815000009))",5.133149
7473,"3020401100","3020070400","3020070300",1,"107","000",-,성성6로,"0","0","0",40,"0",0,0,"0",63.548793074341,"20230519",,,,"MULTILINESTRING ((210887.01989999972 471347.1020999998, 210886.51659999974 471283.5552999992))",5.7193913
7474,"3010248100","3010106600","3010108000",1,"107","000",-,교촌1길,"0","0","0",10,"0",0,0,"0",670.990917793409,"20230519",,,,"MULTILINESTRING ((220415.1486999998 466945.6986999996, 220482.35720000044 466880.1188999992, 220550.22750000004 466803.53079999983, 220555.78749999963 466791.2240999993, 220573.27770000044 466736.2460999992, 220606.77130000014 466659.4129000008, 220614.57490000036 466646.2672000006, 220623.3870000001 466635.0854000002, 220653.04729999974 466607.5315000005, 220659.98900000006 466598.9430999998, 220664.86870000046 466588.8934000004, 220668.0064000003 466578.01219999976, 220669.78639999963 466553.1272, 220672.45650000032 466544.0792999994, 220705.18699999992 466492.93459999934, 220714.3515999997 466474.6719000004, 220715.65880000032 466462.2361999992, 220712.61930000037 466440.3456999995, 220712.00289999973 466416.5767999999, 220721.5566999996 466375.3948999997))",241.55673
7475,"3020313300","3020086100","3020083700",1,"107","000",-,오성6길,"0","0","0",60,"0",0,0,"0",60.763063976389,"20230519",,,,"MULTILINESTRING ((211420.84439999983 470379.9386, 211360.16199999955 470383.0684999991))",3.645784
7478,"3020510000","3020084400","3020084600",1,"107","000",-,성환1로,"0","0","0",40,"0",0,0,"0",147.026878417872,"20230519",,,,"MULTILINESTRING ((211373.43269999977 480231.9112999998, 211378.9759999998 480160.7927000001, 211382.20419999957 480085.16899999976))",13.232419
7479,"3020532700","3020167200","3020166500",1,"105","000","70",연암로,"0","0","0",60,"0",0,0,"0",360.586271039508,"20230519",,,,"MULTILINESTRING ((216112.01800000016 484176.8742999993, 216032.8805999998 484112.5493999999, 215892.67480000015 483999.31340000033, 215841.68259999994 483957.5589000005, 215831.82330000028 483949.9152000006))",21.635176
7480,"3020531500","2310321500","2310321600",1,"107","000",-,연곡길,"0","0","0",50,"0",0,0,"0",1063.61339299664,"20230519",,,,"MULTILINESTRING ((216154.71210000012 484201.64939999953, 216156.3816999998 484199.65579999983, 216187.7525000004 484173.85119999945, 216223.12490000017 484150.7201000005, 216247.64159999974 484139.7195999995, 216456.9648000002 484063.22849999927, 216483.82971097712 484050.77083624265), (216490.04229866358 484047.8899657822, 216491.4364 484047.24349999987, 216597.69620000012 483981.1087999996, 216637.04889999982 483950.7240999993, 216740.9693 483881.4846000001, 216778.03469999973 483859.2025000006, 216786.64250000007 483855.5873000007, 216821.43259999994 483845.3618999999, 216879.0694000004 483817.1969000008, 216949.08019999973 483781.92310000025, 217005.77500000037 483754.8158, 217049.37210000027 483741.2877999991, 217098.8373999996 483729.8666999992))",76.58016
